"Entity[33935] Report(D000000)", , , , , ,"Entity[33935] Report(D000000[0100])","Entity[33935] Report(D000000[0200])","Entity[33935] Report(D000000[0300])","Entity[33935] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(00100)", , , , ,"1270865"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(00200)", , , , ,"7382"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(00300)", , , , ,"172"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(00400)", ,"6780"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(00500)", ,"1167245"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(00600)", , ,"372"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(00700)", , ,"64044"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(00800)", ,"6745"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(00900)", ,"1161219"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(01000)", , ,"372"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(01100)", , ,"64044"
"HOSPC","hospc_2013_DATA",33935,"D000000","Line(01200)", , , ,"230"
