"Entity[33832] Report(G000000)", , , , , ,"Entity[33832] Report(G000000[0100])","Entity[33832] Report(G000000[0200])","Entity[33832] Report(G000000[0300])"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(00100)", ,"478889"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(00400)", ,"357679"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(00800)", ,"60154"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(01100)", ,"896722"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(01200)", ,"241959"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(01500)", ,"1368727"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(01600)", ,"353676"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(02100)", ,"36958"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(02200)", ,"32685"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(02300)", ,"363815"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(02400)", ,"361779"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(02700)", ,"1263319"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(02800)", ,"1954045","166711","1693629"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(03100)", ,"54347"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(03200)", ,"2008392","166711","1693629"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(03300)", ,"4168433","166711","1693629"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(03400)", ,"71206"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(03500)", ,"75195"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(03700)", ,"7283"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(04200)", ,"153684"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(04300)", ,"80752"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(04900)", ,"80752"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(05000)", ,"234436"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(05100)", ,"3933997"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(05200)", , ,"166711"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(05300)", , , ,"1693629"
"HOSPC","hospc_2013_DATA",33832,"G000000","Line(05800)", ,"3933997","166711","1693629"
"Entity[33832] Report(G100000)", , , , ,"Entity[33832] Report(G100000[0000])","Entity[33832] Report(G100000[0100])","Entity[33832] Report(G100000[0200])","Entity[33832] Report(G100000[0300])"
"HOSPC","hospc_2013_DATA",33832,"G100000","Line(00100)", ,"3391032","196711","1366076"
"HOSPC","hospc_2013_DATA",33832,"G100000","Line(00200)", ,"512965"
"HOSPC","hospc_2013_DATA",33832,"G100000","Line(00300)", ,"3903997","196711","1366076"
"HOSPC","hospc_2013_DATA",33832,"G100000","Line(00500)","DONATION RECEIVED", , ,"327553"
"HOSPC","hospc_2013_DATA",33832,"G100000","Line(00600)","NET ASSET RELEASED FROM RESTRICTION","30000"
"HOSPC","hospc_2013_DATA",33832,"G100000","Line(01000)", ,"30000", ,"327553"
"HOSPC","hospc_2013_DATA",33832,"G100000","Line(01100)", ,"3933997","196711","1693629"
"HOSPC","hospc_2013_DATA",33832,"G100000","Line(01400)","NET ASSET RELEASED FROM RESTRICTIONS", ,"30000"
"HOSPC","hospc_2013_DATA",33832,"G100000","Line(01800)", , ,"30000"
"Entity[33832] Report(G200001)", , , , , ,"Entity[33832] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33832,"G200001","Line(00200)", ,"399893"
"HOSPC","hospc_2013_DATA",33832,"G200001","Line(00300)", ,"3599037"
"Entity[33832] Report(G200002)", , , , ,"Entity[33832] Report(G200002[0000])","Entity[33832] Report(G200002[0100])","Entity[33832] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33832,"G200002","Line(00100)", , ,"4848984"
"HOSPC","hospc_2013_DATA",33832,"G200002","Line(01000)","DONATED INCOME","810701"
"HOSPC","hospc_2013_DATA",33832,"G200002","Line(01100)","INVESTMENT INCOME","552318"
"HOSPC","hospc_2013_DATA",33832,"G200002","Line(01400)", , ,"1363019"
"HOSPC","hospc_2013_DATA",33832,"G200002","Line(01500)", , ,"3485965"
