"Entity[33946] Report(G000000)", , , , , ,"Entity[33946] Report(G000000[0100])","Entity[33946] Report(G000000[0200])","Entity[33946] Report(G000000[0300])"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(00100)", ,"2786383","123254"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(00200)", , , ,"582092"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(00400)", ,"1477095", ,"634015"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(00500)", ,"531828"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(00600)", ,"290465"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(00700)", ,"13048"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(00800)", ,"271955"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(01100)", ,"4789844","123254","1216107"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(01200)", ,"758607"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(01300)", ,"744801"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(01400)", ,"380041"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(01500)", ,"6331622"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(01600)", ,"1388502"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(01700)", ,"63615"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(01800)", ,"59023"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(01900)", ,"590903"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(02000)", ,"554514"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(02100)", ,"37400"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(02300)", ,"1814569"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(02400)", ,"1082881"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(02700)", ,"6876556"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(02800)", , , ,"41588"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(03100)", ,"-93316"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(03200)", ,"-93316", ,"41588"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(03300)", ,"11573084","123254","1257695"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(03400)", ,"681458"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(03500)", ,"514482"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(03600)", ,"134641"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(03700)", ,"1042063"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(03800)", ,"123663"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(04200)", ,"2496307"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(05000)", ,"2496307"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(05100)", ,"9076777"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(05200)", , ,"123254"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(05300)", , , ,"1257695"
"HOSPC","hospc_2013_DATA",33946,"G000000","Line(05800)", ,"9076777","123254","1257695"
"Entity[33946] Report(G100000)", , , , ,"Entity[33946] Report(G100000[0000])","Entity[33946] Report(G100000[0100])","Entity[33946] Report(G100000[0200])","Entity[33946] Report(G100000[0300])"
"HOSPC","hospc_2013_DATA",33946,"G100000","Line(00100)", ,"8557219","108698","1274195"
"HOSPC","hospc_2013_DATA",33946,"G100000","Line(00200)", ,"466830"
"HOSPC","hospc_2013_DATA",33946,"G100000","Line(00300)", ,"9024049","108698","1274195"
"HOSPC","hospc_2013_DATA",33946,"G100000","Line(00500)","PRIOR YEAR ADJUSTMENT","50784"
"HOSPC","hospc_2013_DATA",33946,"G100000","Line(00600)","CHANGE IN RESTRICTED NET ASSETS","1944","14556","-16500"
"HOSPC","hospc_2013_DATA",33946,"G100000","Line(01000)", ,"52728","14556","-16500"
"HOSPC","hospc_2013_DATA",33946,"G100000","Line(01100)", ,"9076777","123254","1257695"
"Entity[33946] Report(G200001)", , , , , ,"Entity[33946] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33946,"G200001","Line(00100)", ,"144745"
"HOSPC","hospc_2013_DATA",33946,"G200001","Line(00200)", ,"6507"
"HOSPC","hospc_2013_DATA",33946,"G200001","Line(00300)", ,"12906777"
"HOSPC","hospc_2013_DATA",33946,"G200001","Line(00400)", ,"3066364"
"HOSPC","hospc_2013_DATA",33946,"G200001","Line(00500)", ,"688079"
"Entity[33946] Report(G200002)", , , , ,"Entity[33946] Report(G200002[0000])","Entity[33946] Report(G200002[0100])","Entity[33946] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33946,"G200002","Line(00100)", , ,"20056940"
"HOSPC","hospc_2013_DATA",33946,"G200002","Line(00900)","DEDUCT (SPECIFY) ROUNDING","6"
"HOSPC","hospc_2013_DATA",33946,"G200002","Line(01000)","COMMUNITY SUPPORT","915001"
"HOSPC","hospc_2013_DATA",33946,"G200002","Line(01100)","INTEREST/INVESTMENT INCOME","62826"
"HOSPC","hospc_2013_DATA",33946,"G200002","Line(01200)","OTHER PROGRAM INCOME","2733465"
"HOSPC","hospc_2013_DATA",33946,"G200002","Line(01301)","MEDICAID ROOM & BOARD REVENUE","688079"
"HOSPC","hospc_2013_DATA",33946,"G200002","Line(01400)", , ,"4399377"
"HOSPC","hospc_2013_DATA",33946,"G200002","Line(01500)", , ,"15657563"
