"Entity[34009] Report(D000000)", , , , , ,"Entity[34009] Report(D000000[0100])","Entity[34009] Report(D000000[0200])","Entity[34009] Report(D000000[0300])","Entity[34009] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34009,"D000000","Line(00100)", , , , ,"1739267"
"HOSPC","hospc_2013_DATA",34009,"D000000","Line(00200)", , , , ,"11734"
"HOSPC","hospc_2013_DATA",34009,"D000000","Line(00300)", , , , ,"148"
"HOSPC","hospc_2013_DATA",34009,"D000000","Line(00400)", ,"11236"
"HOSPC","hospc_2013_DATA",34009,"D000000","Line(00500)", ,"1665400"
"HOSPC","hospc_2013_DATA",34009,"D000000","Line(00600)", , ,"102"
"HOSPC","hospc_2013_DATA",34009,"D000000","Line(00700)", , ,"15118"
"HOSPC","hospc_2013_DATA",34009,"D000000","Line(01200)", , , ,"396"
