"Entity[34012] Report(G000000)", , , , , ,"Entity[34012] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(00100)", ,"128024"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(00400)", ,"195009"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(00500)", ,"53405"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(00600)", ,"25191"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(00800)", ,"17069"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(01100)", ,"368316"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(02300)", ,"196063"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(02400)", ,"193776"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(02700)", ,"2287"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(03300)", ,"370603"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(03400)", ,"74988"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(03500)", ,"106756"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(04200)", ,"181744"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(05000)", ,"181744"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(05100)", ,"188859"
"HOSPC","hospc_2013_DATA",34012,"G000000","Line(05800)", ,"188859"
"Entity[34012] Report(G100000)", , , , , ,"Entity[34012] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",34012,"G100000","Line(00100)", ,"417177"
"HOSPC","hospc_2013_DATA",34012,"G100000","Line(00200)", ,"-228318"
"HOSPC","hospc_2013_DATA",34012,"G100000","Line(00300)", ,"188859"
"HOSPC","hospc_2013_DATA",34012,"G100000","Line(01100)", ,"188859"
"Entity[34012] Report(G200001)", , , , , ,"Entity[34012] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34012,"G200001","Line(00100)", ,"2590"
"HOSPC","hospc_2013_DATA",34012,"G200001","Line(00200)", ,"3959"
"HOSPC","hospc_2013_DATA",34012,"G200001","Line(00300)", ,"1641663"
"HOSPC","hospc_2013_DATA",34012,"G200001","Line(00400)", ,"151732"
"HOSPC","hospc_2013_DATA",34012,"G200001","Line(00500)", ,"2220"
"Entity[34012] Report(G200002)", , , , ,"Entity[34012] Report(G200002[0000])","Entity[34012] Report(G200002[0100])","Entity[34012] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34012,"G200002","Line(00100)", , ,"2192724"
"HOSPC","hospc_2013_DATA",34012,"G200002","Line(01000)","CONTRIBUTIONS","163692"
"HOSPC","hospc_2013_DATA",34012,"G200002","Line(01100)","ADMIN SERVICES","86"
"HOSPC","hospc_2013_DATA",34012,"G200002","Line(01200)","INT. INC./DISCOUNTS","684"
"HOSPC","hospc_2013_DATA",34012,"G200002","Line(01400)", , ,"164462"
"HOSPC","hospc_2013_DATA",34012,"G200002","Line(01500)", , ,"2028262"
