"Entity[33715] Report(D000000)", , , , , ,"Entity[33715] Report(D000000[0100])","Entity[33715] Report(D000000[0200])","Entity[33715] Report(D000000[0300])","Entity[33715] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(00100)", , , , ,"840408"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(00200)", , , , ,"4864"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(00300)", , , , ,"173"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(00400)", ,"4394"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(00500)", ,"759195"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(00600)", , ,"371"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(00700)", , ,"64101"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(00800)", ,"19"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(00900)", ,"3283"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(01000)", , ,"519"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(01100)", , ,"89673"
"HOSPC","hospc_2013_DATA",33715,"D000000","Line(01200)", , , ,"99"
