"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36809","G000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","Assets","General","Purpose","Endowment","Plant", , , , , , , , , , , 
"-------------","-------------", ,"","(Omit cents)","Fund","Fund","Fund","Fund", , , , , , , , , , , 
"-------------","-------------", ,"","","1","2","3","4", , , , , , , , , , , 
"-------------","-------------", ,"","CURRENT  ASSETS","","","","", , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36809] Report(G000000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(00100)", ,"1528798", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(00200)", ,"573633", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(00400)", ,"2429272", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(00600)", ,"280027", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(00700)", ,"2232", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(00800)", ,"8795", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(00900)", ,"21659", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(01000)", ,"4427229", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(01100)", ,"8711591", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(01200)", ,"2821930", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(01500)", ,"33294", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(01600)", ,"898198", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(01700)", ,"888331", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(01800)", ,"641735", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(02300)", ,"915018", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(02400)", ,"604671", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(02700)", ,"2513969", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(03100)", ,"79250", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(03200)", ,"79250", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(03300)", ,"11304810", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(03400)", ,"152208", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(03500)", ,"2657615", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(03800)", ,"74608", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(04100)", ,"435666", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(04200)", ,"3320097", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(04300)", ,"2011079", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(04620)", ,"215000", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(04900)", ,"2226079", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(05000)", ,"5546176", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(05100)", ,"5510299", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G000000","Line(05800)", ,"5510299", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36809","G100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","","","GENERAL ","SPECIFIC ","ENDOWMENT","PLANT  FUND", , , , , , , , , , 
"-------------","-------------", ,"","","","FUND","PURPOSE  FUND","FUND","", , , , , , , , , , 
"-------------","-------------", ,"","","","1","2","3","4", , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[36809] Report(G100000[0000])","Entity[36809] Report(G100000[0100])", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G100000","Line(00100)", ,"4116472", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G100000","Line(00300)", ,"4116472", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G100000","Line(00400)","CAPITAL INVESTMENT","1393827", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G100000","Line(01000)", ,"1393827", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G100000","Line(01100)", ,"5510299", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36809","G200002 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"","PART II - OPERATING EXPENSES", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , ,"Entity[36809] Report(G200002[0000])","Entity[36809] Report(G200002[0100])","Entity[36809] Report(G200002[0200])", , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G200002","Line(01000)","PATIENT REVENUE","8082405", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G200002","Line(01100)","CONTRIBUTIONS","9550147", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G200002","Line(01200)","INVESTMENTS","883", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G200002","Line(01300)","OTHER REVENUE","328777", , , , , , , , , , , , , , 
"hospc_2013_DATA",36809,"G200002","Line(01500)", , ,"-248335", , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
