"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36343","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36343] Report(S000000[0100])","Entity[36343] Report(S000000[0200])","Entity[36343] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36343,"S000000","Line(00100)", ,"1","06/03/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36343","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36343] Report(S100000[0100])","Entity[36343] Report(S100000[0200])","Entity[36343] Report(S100000[0300])","Entity[36343] Report(S100000[0400])","Entity[36343] Report(S100000[0500])","Entity[36343] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(00100)", ,"IOWA HOSPICE LLC","1514 E 7TH STREET","ATLANTIC","IA","50022", , , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(00200)", ,"CASS", , , , , , , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(00300)", ,"05/15/2009", , , , , , , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(00400)", ,"05/15/2009","05/15/2009", , , , , , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(00500)", ,"01/01/2013","12/06/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(00600)", ,"161588", , , , , , , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(00800)", ,"3", , , ,"1","4", , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(00900)", ,"4631","32", , ,"259","4922", , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(01000)", ,"15", , , , ,"15", , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(01100)", ,"3", , , , ,"3", , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(01200)", ,"4652","32", , ,"260","4944", , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(01300)", ,"53","2", , ,"4","59", , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(01400)", ,"43", , , , ,"43", , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(01500)", ,"88","16", , ,"65","84", , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(01600)", ,"53","2", , ,"4","59", , , , , , , , , 
"hospc_2013_DATA",36343,"S100000","Line(01700)", ,"1", , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
