"Entity[33887] Report(D000000)", , , , , ,"Entity[33887] Report(D000000[0100])","Entity[33887] Report(D000000[0200])","Entity[33887] Report(D000000[0300])","Entity[33887] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(00100)", , , , ,"26112385"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(00200)", , , , ,"186357"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(00300)", , , , ,"140"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(00400)", ,"169799"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(00500)", ,"23792236"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(00600)", , ,"8309"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(00700)", , ,"1164257"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(00800)", ,"31031"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(00900)", ,"4348064"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(01000)", , ,"959"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(01100)", , ,"134375"
"HOSPC","hospc_2013_DATA",33887,"D000000","Line(01200)", , , ,"8249"
