"Entity[33948] Report(D000000)", , , , , ,"Entity[33948] Report(D000000[0100])","Entity[33948] Report(D000000[0200])","Entity[33948] Report(D000000[0300])","Entity[33948] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(00100)", , , , ,"1570500"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(00200)", , , , ,"14504"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(00300)", , , , ,"108"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(00400)", ,"14139"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(00500)", ,"1530971"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(00600)", , ,"253"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(00700)", , ,"27395"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(00800)", ,"13961"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(00900)", ,"1511697"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(01000)", , ,"246"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(01100)", , ,"26637"
"HOSPC","hospc_2013_DATA",33948,"D000000","Line(01200)", , , ,"112"
