"Entity[33472] Report(G000000)", , , , , ,"Entity[33472] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(00100)", ,"1373"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(00400)", ,"1500655"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(00500)", ,"2475926"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(00800)", ,"27558"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(01100)", ,"4005512"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(01700)", ,"20411"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(01800)", ,"17076"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(02300)", ,"89784"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(02400)", ,"52730"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(02700)", ,"40389"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(03100)", ,"18353"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(03200)", ,"18353"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(03300)", ,"4064254"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(03400)", ,"140558"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(03500)", ,"115049"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(03600)", ,"7686"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(03700)", ,"-297066"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(04100)", ,"388940"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(04200)", ,"355167"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(04700)", ,"-5905767"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(04900)", ,"-5905767"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(05000)", ,"-5550600"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(05100)", ,"9614854"
"HOSPC","hospc_2013_DATA",33472,"G000000","Line(05800)", ,"9614854"
"Entity[33472] Report(G100000)", , , , , ,"Entity[33472] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",33472,"G100000","Line(00100)", ,"9477270"
"HOSPC","hospc_2013_DATA",33472,"G100000","Line(00200)", ,"137584"
"HOSPC","hospc_2013_DATA",33472,"G100000","Line(00300)", ,"9614854"
"HOSPC","hospc_2013_DATA",33472,"G100000","Line(01100)", ,"9614854"
"Entity[33472] Report(G200001)", , , , , ,"Entity[33472] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",33472,"G200001","Line(00100)", ,"1237503"
"Entity[33472] Report(G200002)", , , , , , ,"Entity[33472] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",33472,"G200002","Line(00100)", , ,"1099919"
"HOSPC","hospc_2013_DATA",33472,"G200002","Line(01500)", , ,"1099919"
