"Entity[33472] Report(D000000)", , , , , ,"Entity[33472] Report(D000000[0100])","Entity[33472] Report(D000000[0200])","Entity[33472] Report(D000000[0300])","Entity[33472] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(00100)", , , , ,"1072810"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(00200)", , , , ,"7379"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(00300)", , , , ,"145"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(00400)", ,"6877"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(00500)", ,"999847"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(00600)", , ,"311"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(00700)", , ,"45216"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(00800)", ,"365"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(00900)", ,"53067"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(01000)", , ,"234"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(01100)", , ,"34021"
"HOSPC","hospc_2013_DATA",33472,"D000000","Line(01200)", , , ,"191"
