"Entity[34029] Report(G000000)", , , , , ,"Entity[34029] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(00100)", ,"683180"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(00400)", ,"265386"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(00600)", ,"34994"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(00800)", ,"24140"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(01100)", ,"937712"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(02300)", ,"98903"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(02400)", ,"80209"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(02600)", ,"5657"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(02700)", ,"24351"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(02900)", ,"5974"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(03200)", ,"5974"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(03300)", ,"968037"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(03400)", ,"53873"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(03500)", ,"99427"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(03600)", ,"2871"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(04200)", ,"156171"
"HOSPC","hospc_2013_DATA",34029,"G000000","Line(05100)", ,"811866"
"Entity[34029] Report(G100000)", , , , ,"Entity[34029] Report(G100000[0000])","Entity[34029] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",34029,"G100000","Line(00100)", ,"1160982"
"HOSPC","hospc_2013_DATA",34029,"G100000","Line(00200)", ,"-112663"
"HOSPC","hospc_2013_DATA",34029,"G100000","Line(00300)", ,"1048319"
"HOSPC","hospc_2013_DATA",34029,"G100000","Line(00400)","ADDITIONS (CREDIT ADJUSTMENTS)(SP"
"HOSPC","hospc_2013_DATA",34029,"G100000","Line(01100)", ,"1048319"
"HOSPC","hospc_2013_DATA",34029,"G100000","Line(01200)","DEDUCTIONS (DEBIT ADJUSTMENTS)(SP","236453"
"HOSPC","hospc_2013_DATA",34029,"G100000","Line(01800)", ,"236453"
"Entity[34029] Report(G200001)", , , , , ,"Entity[34029] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34029,"G200001","Line(00300)", ,"3147700"
"Entity[34029] Report(G200002)", , , , , ,"Entity[34029] Report(G200002[0100])","Entity[34029] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34029,"G200002","Line(00100)", , ,"3260745"
"HOSPC","hospc_2013_DATA",34029,"G200002","Line(00900)", ,"382"
"HOSPC","hospc_2013_DATA",34029,"G200002","Line(01400)", , ,"382"
"HOSPC","hospc_2013_DATA",34029,"G200002","Line(01500)", , ,"3260363"
