"Entity[34101] Report(G000000)", , , , , ,"Entity[34101] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(00100)", ,"46007"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(00400)", ,"85025"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(00500)", ,"-5142"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(00800)", ,"5144"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(01100)", ,"131034"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(02300)", ,"26564"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(02400)", ,"26564"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(03100)", ,"56244"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(03200)", ,"56244"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(03300)", ,"187278"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(03400)", ,"9510"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(03500)", ,"18171"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(04200)", ,"27681"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(04700)", ,"718694"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(04900)", ,"718694"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(05000)", ,"746375"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(05100)", ,"-559097"
"HOSPC","hospc_2013_DATA",34101,"G000000","Line(05800)", ,"-559097"
"Entity[34101] Report(G100000)", , , , ,"Entity[34101] Report(G100000[0000])","Entity[34101] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",34101,"G100000","Line(00100)", ,"-550774"
"HOSPC","hospc_2013_DATA",34101,"G100000","Line(00200)", ,"-8323"
"HOSPC","hospc_2013_DATA",34101,"G100000","Line(00300)", ,"-559097"
"HOSPC","hospc_2013_DATA",34101,"G100000","Line(00400)","PAID-IN CAPITAL"
"HOSPC","hospc_2013_DATA",34101,"G100000","Line(01100)", ,"-559097"
"Entity[34101] Report(G200001)", , , , , ,"Entity[34101] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34101,"G200001","Line(00300)", ,"485006"
"Entity[34101] Report(G200002)", , , , ,"Entity[34101] Report(G200002[0000])","Entity[34101] Report(G200002[0100])","Entity[34101] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34101,"G200002","Line(00100)", , ,"499025"
"HOSPC","hospc_2013_DATA",34101,"G200002","Line(00900)","MISC INCOME","2585"
"HOSPC","hospc_2013_DATA",34101,"G200002","Line(01000)","BAD DEBT","3111"
"HOSPC","hospc_2013_DATA",34101,"G200002","Line(01400)", , ,"5696"
"HOSPC","hospc_2013_DATA",34101,"G200002","Line(01500)", , ,"493329"
