"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33964","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33964] Report(S000000[0100])","Entity[33964] Report(S000000[0200])","Entity[33964] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",33964,"S000000","Line(00100)", ,"1","03/04/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 33964","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[33964] Report(S100000[0100])","Entity[33964] Report(S100000[0200])","Entity[33964] Report(S100000[0300])","Entity[33964] Report(S100000[0400])","Entity[33964] Report(S100000[0500])","Entity[33964] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(00100)", ,"HOSPICE OF ST FRANCIS  INC.","1250-B GRUMMAN PLACE","TITUSVILLE","FL","32780", , , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(00200)", ,"BREVARD", , , , , , , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(00300)", ,"09/05/1990", , , , , , , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(00400)", ,"09/05/1990","09/05/1990", , , , , , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(00500)", ,"10/01/2012","09/30/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(00600)", ,"101534", , , , , , , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(00700)", ,"2", , , , , , , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(00800)", ,"1890","73", , ,"130","2093", , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(00900)", ,"71718","1901", , ,"2536","76155", , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(01000)", ,"556","26", , ,"51","633", , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(01100)", ,"130","5", , ,"5","140", , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(01200)", ,"74294","2005", , ,"2722","79021", , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(01300)", ,"1385","62", , ,"94","1541", , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(01400)", ,"34324", , , , , , , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(01500)", ,"54","32", , ,"29","51", , , , , , , , , 
"hospc_2013_DATA",33964,"S100000","Line(01600)", ,"1086","50", , ,"81","1217", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
