"Entity[34081] Report(G000000)", , , , , ,"Entity[34081] Report(G000000[0100])"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(00100)", ,"2989"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(00400)", ,"407204"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(00700)", ,"35522"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(00800)", ,"41811"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(00900)", ,"4574"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(01100)", ,"492100"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(01700)", ,"58282"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(01800)", ,"27263"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(02100)", ,"47730"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(02200)", ,"47730"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(02300)", ,"234118"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(02400)", ,"203237"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(02700)", ,"61900"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(02900)", ,"7450"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(03200)", ,"7450"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(03300)", ,"561450"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(03400)", ,"143936"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(03700)", ,"41235"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(04100)", ,"210103"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(04200)", ,"395274"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(04800)", ,"49210"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(04900)", ,"49210"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(05000)", ,"444484"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(05100)", ,"116966"
"HOSPC","hospc_2013_DATA",34081,"G000000","Line(05800)", ,"116966"
"Entity[34081] Report(G100000)", , , , ,"Entity[34081] Report(G100000[0000])","Entity[34081] Report(G100000[0100])"
"HOSPC","hospc_2013_DATA",34081,"G100000","Line(00100)", ,"228383"
"HOSPC","hospc_2013_DATA",34081,"G100000","Line(00200)", ,"110582"
"HOSPC","hospc_2013_DATA",34081,"G100000","Line(00300)", ,"338965"
"HOSPC","hospc_2013_DATA",34081,"G100000","Line(00400)","COMMON STOCKS","3000"
"HOSPC","hospc_2013_DATA",34081,"G100000","Line(00500)","ROUNDING","1"
"HOSPC","hospc_2013_DATA",34081,"G100000","Line(01000)", ,"3001"
"HOSPC","hospc_2013_DATA",34081,"G100000","Line(01100)", ,"341966"
"HOSPC","hospc_2013_DATA",34081,"G100000","Line(01200)","DIVIDENDS","225000"
"HOSPC","hospc_2013_DATA",34081,"G100000","Line(01800)", ,"225000"
"Entity[34081] Report(G200001)", , , , , ,"Entity[34081] Report(G200001[0100])"
"HOSPC","hospc_2013_DATA",34081,"G200001","Line(00300)", ,"2592538"
"Entity[34081] Report(G200002)", , , , ,"Entity[34081] Report(G200002[0000])","Entity[34081] Report(G200002[0100])","Entity[34081] Report(G200002[0200])"
"HOSPC","hospc_2013_DATA",34081,"G200002","Line(00100)", , ,"2482269"
"HOSPC","hospc_2013_DATA",34081,"G200002","Line(00900)","INTEREST INCOME","313"
"HOSPC","hospc_2013_DATA",34081,"G200002","Line(01000)","OTHER INCOME"
"HOSPC","hospc_2013_DATA",34081,"G200002","Line(01100)","INCOME TAX BENEFIT"
"HOSPC","hospc_2013_DATA",34081,"G200002","Line(01200)","ROUNDING"
"HOSPC","hospc_2013_DATA",34081,"G200002","Line(01400)", , ,"313"
"HOSPC","hospc_2013_DATA",34081,"G200002","Line(01500)", , ,"2481956"
