"Entity[33847] Report(B000000)", , , , ,"Entity[33847] Report(B000000[0000])","Entity[33847] Report(B000000[0100])","Entity[33847] Report(B000000[0200])","Entity[33847] Report(B000000[0300])", ,"Entity[33847] Report(B000000[0500])","Entity[33847] Report(B000000[0600])","Entity[33847] Report(B000000[0700])"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(00100)","151273","151273"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(00200)","47485", ,"47485"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(00300)","21532","1465", ,"22997"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(00500)","38685", , , , ,"38685"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(00600)","903009","14768","4681","2267", ,"38685","963410"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(01000)", ,"118556","37580","18201", , ,"35183","209520"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(01500)","62378", , , , , ,"12589","74967"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(01600)","3522650","10256","3251","1574", , ,"713951","4251682"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(02000)","54106","733","232","112", , ,"11136","66319"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(02100)","41075","733","232","112", , ,"8507","50659"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(02200)","231949","4762","1509","731", , ,"48223","287174"
"HOSPC","hospc_2013_DATA",33847,"B000000","Line(02400)","663103", , , , , ,"133821","796924"
"Entity[33847] Report(B10000*)", , , , , ,"Entity[33847] Report(B10000*[0100])","Entity[33847] Report(B10000*[0200])","Entity[33847] Report(B10000*[0300])","Entity[33847] Report(B10000*[0400])","Entity[33847] Report(B10000*[0500])","Entity[33847] Report(B10000*[0600])"
"HOSPC","hospc_2013_DATA",33847,"B10000*","Line(00100)", ,"CAPITAL","CAPITAL","PLANT","TRANS-","VOLUNT.","ADMINIS-"
"HOSPC","hospc_2013_DATA",33847,"B10000*","Line(00200)", ,"BLDGS &","MOVABLE","OPER. &","PORTAT-","SERVICES","TRATIVE &"
"HOSPC","hospc_2013_DATA",33847,"B10000*","Line(00300)", ,"FIXTURES","EQUIPMENT","MAINT.","ION","COORDI.","GENERAL"
"HOSPC","hospc_2013_DATA",33847,"B10000*","Line(00400)", ,"SQUARE","SQUARE","SQUARE","MILEAGE","PERCENTAGE","ACCUM."
"HOSPC","hospc_2013_DATA",33847,"B10000*","Line(00500)", ,"FEET","FEET","FEET", ,"E   E","COSTS"
"Entity[33847] Report(B100000)", , , , , ,"Entity[33847] Report(B100000[0100])","Entity[33847] Report(B100000[0200])","Entity[33847] Report(B100000[0300])","Entity[33847] Report(B100000[0400])","Entity[33847] Report(B100000[0500])","Entity[33847] Report(B100000[0600])"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(00000)", , , , , , ,"X"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(00100)", ,"20650"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(00200)", , ,"20450"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(00300)", ,"200", ,"20450"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(00400)", , , , ,"129416"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(00500)", , , , , ,"100"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(00600)", ,"2016","2016","2016","3422","100","4773835"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(01000)", ,"16184","16184","16184", , ,"174337"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(01500)", , , , , , ,"62378"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(01600)", ,"1400","1400","1400","41133", ,"3537731"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(02000)", ,"100","100","100","2140", ,"55183"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(02100)", ,"100","100","100", , ,"42152"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(02200)", ,"650","650","650", , ,"238951"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(02400)", , , , ,"82721", ,"663103"
"HOSPC","hospc_2013_DATA",33847,"B100000","Line(10000)", ,"151273","47485","22997", ,"38685"
