"Entity[34003] Report(D000000)", , , , , ,"Entity[34003] Report(D000000[0100])","Entity[34003] Report(D000000[0200])","Entity[34003] Report(D000000[0300])","Entity[34003] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",34003,"D000000","Line(00100)", , , , ,"4192378"
"HOSPC","hospc_2013_DATA",34003,"D000000","Line(00200)", , , , ,"24413"
"HOSPC","hospc_2013_DATA",34003,"D000000","Line(00300)", , , , ,"172"
"HOSPC","hospc_2013_DATA",34003,"D000000","Line(00400)", ,"23360"
"HOSPC","hospc_2013_DATA",34003,"D000000","Line(00500)", ,"4011613"
"HOSPC","hospc_2013_DATA",34003,"D000000","Line(00600)", , ,"205"
"HOSPC","hospc_2013_DATA",34003,"D000000","Line(00700)", , ,"35205"
"HOSPC","hospc_2013_DATA",34003,"D000000","Line(00800)", ,"9023"
"HOSPC","hospc_2013_DATA",34003,"D000000","Line(00900)", ,"1549520"
"HOSPC","hospc_2013_DATA",34003,"D000000","Line(01200)", , , ,"848"
