"Entity[33880] Report(D000000)", , , , , ,"Entity[33880] Report(D000000[0100])","Entity[33880] Report(D000000[0200])","Entity[33880] Report(D000000[0300])","Entity[33880] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(00100)", , , , ,"67498524"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(00200)", , , , ,"405797"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(00300)", , , , ,"166"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(00400)", ,"366284"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(00500)", ,"60927681"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(00600)", , ,"21319"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(00700)", , ,"3546202"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(00800)", ,"132361"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(00900)", ,"22016929"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(01000)", , ,"4504"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(01100)", , ,"749195"
"HOSPC","hospc_2013_DATA",33880,"D000000","Line(01200)", , , ,"18194"
