"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36407","S000000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"use only","","  [  ]  Desk Reviewed","","","","Intermediary No.","","[  ] Final", , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36407] Report(S000000[0100])","Entity[36407] Report(S000000[0200])","Entity[36407] Report(S000000[0300])", , , , , , , , , , , , 
"hospc_2013_DATA",36407,"S000000","Line(00100)", ,"1","06/04/2014","N", , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
"-------------","-------------", ,"HOSPC","hospc_2013_DATA"," 36407","S100000 ","-------------","-------------","-----------","", , , , , , , , , 
"-------------","-------------", ,"1","Name:","","","","Address:","","","City:","State:","Zip Code:     ","1", , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , ,"Entity[36407] Report(S100000[0100])","Entity[36407] Report(S100000[0200])","Entity[36407] Report(S100000[0300])","Entity[36407] Report(S100000[0400])","Entity[36407] Report(S100000[0500])","Entity[36407] Report(S100000[0600])", , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(00100)", ,"HOSPICE ALLIANCE OF SOUTHERN UTAH","491 E RIVERSIDE DRIVE SUITE 3B","ST GEORGE","UT","84790", , , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(00200)", ,"WASHINGTON", , , , , , , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(00300)", ,"11/09/2004", , , , , , , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(00400)", ,"05/19/2005","05/02/2006", , , , , , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(00500)", ,"01/01/2013","12/31/2013", , , , , , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(00600)", ,"461547", , , , , , , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(00700)", ,"4", , , , , , , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(00800)", ,"1", , , , ,"1", , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(00900)", ,"6418", ,"2539", ,"55","6473", , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(01000)", ,"27", ,"18", , ,"27", , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(01100)", ,"22", ,"22", , ,"22", , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(01200)", ,"6468", ,"2579", ,"55","6523", , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(01300)", ,"115", ,"55", ,"4","119", , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(01400)", ,"18", , , , ,"18", , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(01500)", ,"56", ,"47", ,"14","55", , , , , , , , , 
"hospc_2013_DATA",36407,"S100000","Line(01600)", ,"98", ,"46", ,"4","102", , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
"----------------","----------------","----------------","----------------","----------------", , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , 
