"Entity[32675] Report(D000000)", , , , , ,"Entity[32675] Report(D000000[0100])","Entity[32675] Report(D000000[0200])","Entity[32675] Report(D000000[0300])","Entity[32675] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(00100)", , , , ,"794520"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(00200)", , , , ,"3876"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(00300)", , , , ,"205"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(00400)", ,"3607"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(00500)", ,"739363"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(00600)", , ,"128"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(00700)", , ,"26237"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(00800)", ,"550"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(00900)", ,"112739"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(01000)", , ,"120"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(01100)", , ,"24598"
"HOSPC","hospc_2013_DATA",32675,"D000000","Line(01200)", , , ,"141"
