"Entity[33871] Report(D000000)", , , , , ,"Entity[33871] Report(D000000[0100])","Entity[33871] Report(D000000[0200])","Entity[33871] Report(D000000[0300])","Entity[33871] Report(D000000[0400])"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(00100)", , , , ,"7179602"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(00200)", , , , ,"52207"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(00300)", , , , ,"138"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(00400)", ,"48749"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(00500)", ,"6703962"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(00600)", , ,"1462"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(00700)", , ,"201054"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(00800)", ,"12167"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(00900)", ,"1673206"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(01000)", , ,"732"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(01100)", , ,"100665"
"HOSPC","hospc_2013_DATA",33871,"D000000","Line(01200)", , , ,"1996"
